,respondent,age,education,activity_work,voted,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,ppltrst,pplfair,pplhlp,atchctr,atcherp,gender,educational_level,political_trust
1236,17704.0,82.0,3.0,6.0,1.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,5.0,8.0,7.0,Female,lower_educated,6.0
1237,17705.0,35.0,17.0,8.0,1.0,6.0,8.0,8.0,7.0,5.0,7.0,8.0,7.0,8.0,6.0,8.0,8.0,Female,highly_educated,6.25
1238,17706.0,53.0,11.0,1.0,1.0,3.0,6.0,6.0,5.0,5.0,6.0,7.0,4.0,7.0,6.0,7.0,7.0,Male,mid_educated,4.75
1239,17707.0,90.0,3.0,6.0,1.0,1.0,4.0,7.0,2.0,2.0,6.0,7.0,7.0,7.0,8.0,8.0,6.0,Male,lower_educated,2.75
1240,17708.0,38.0,17.0,1.0,1.0,7.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,Female,highly_educated,5.5
1241,17709.0,20.0,6.0,2.0,1.0,4.0,6.0,6.0,4.0,5.0,6.0,6.0,7.0,6.0,5.0,7.0,6.0,Female,mid_educated,4.75
1242,17710.0,54.0,14.0,1.0,1.0,4.0,6.0,6.0,4.0,4.0,6.0,7.0,6.0,4.0,6.0,5.0,5.0,Female,highly_educated,4.5
1243,17711.0,39.0,17.0,1.0,1.0,7.0,8.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,4.0,8.0,4.0,Male,highly_educated,6.75
1244,17712.0,42.0,14.0,1.0,1.0,4.0,7.0,7.0,3.0,3.0,0.0,6.0,7.0,7.0,6.0,8.0,6.0,Male,highly_educated,2.5
1245,17713.0,51.0,13.0,1.0,1.0,6.0,5.0,7.0,5.0,5.0,5.0,7.0,8.0,7.0,7.0,8.0,7.0,Female,highly_educated,5.25
1246,17714.0,64.0,2.0,1.0,2.0,0.0,7.0,7.0,1.0,1.0,0.0,7.0,7.0,6.0,5.0,8.0,6.0,Male,lower_educated,0.5
1247,17715.0,57.0,16.0,5.0,1.0,3.0,6.0,7.0,3.0,4.0,4.0,7.0,6.0,7.0,6.0,8.0,6.0,Male,highly_educated,3.5
1248,17716.0,68.0,4.0,1.0,2.0,5.0,6.0,8.0,4.0,4.0,6.0,5.0,7.0,8.0,4.0,6.0,6.0,Female,lower_educated,4.75
1249,17717.0,68.0,17.0,6.0,1.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,7.0,Male,highly_educated,7.0
1250,17718.0,59.0,13.0,1.0,1.0,5.0,7.0,7.0,4.0,4.0,4.0,5.0,8.0,8.0,4.0,6.0,5.0,Female,highly_educated,4.25
1251,17719.0,31.0,16.0,1.0,1.0,3.0,6.0,7.0,2.0,5.0,7.0,5.0,6.0,7.0,8.0,8.0,7.0,Female,highly_educated,4.25
1252,17720.0,56.0,10.0,1.0,1.0,6.0,7.0,8.0,6.0,6.0,5.0,6.0,8.0,9.0,8.0,6.0,5.0,Male,mid_educated,5.75
1253,17721.0,44.0,17.0,8.0,1.0,4.0,8.0,8.0,5.0,5.0,4.0,3.0,8.0,7.0,7.0,7.0,7.0,Male,highly_educated,4.5
1254,17722.0,60.0,13.0,1.0,1.0,7.0,7.0,8.0,6.0,5.0,5.0,6.0,5.0,7.0,4.0,8.0,6.0,Female,highly_educated,5.75
1255,17723.0,28.0,15.0,2.0,1.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,4.0,3.0,Female,highly_educated,8.0
1256,17724.0,40.0,13.0,1.0,1.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,8.0,6.0,6.0,5.0,Female,highly_educated,7.0
1257,17725.0,38.0,16.0,1.0,1.0,8.0,10.0,10.0,8.0,8.0,7.0,8.0,9.0,9.0,7.0,7.0,3.0,Male,highly_educated,7.75
1258,17726.0,41.0,16.0,1.0,1.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,8.0,7.0,Female,highly_educated,6.75
1259,17727.0,29.0,14.0,1.0,1.0,6.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,8.0,7.0,5.0,5.0,Male,highly_educated,6.75
1260,17728.0,44.0,8.0,1.0,1.0,5.0,6.0,7.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,Male,mid_educated,5.5
1261,17729.0,18.0,6.0,2.0,3.0,8.0,7.0,10.0,7.0,7.0,7.8,8.0,6.0,5.0,4.0,3.0,3.0,Male,mid_educated,7.45
1262,17730.0,24.0,9.0,1.0,1.0,5.0,6.0,8.0,4.0,5.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,Male,mid_educated,5.25
1263,17731.0,59.0,16.0,1.0,1.0,7.0,8.0,8.0,6.0,6.0,4.0,4.0,8.0,8.0,6.0,5.0,5.0,Female,highly_educated,5.75
1264,17732.0,16.0,2.0,2.0,2.0,9.0,7.0,8.0,7.0,8.0,9.0,10.0,8.0,8.0,6.0,7.0,7.0,Male,lower_educated,8.25
1265,17733.0,54.0,17.0,1.0,1.0,6.0,9.0,9.0,6.0,6.0,5.0,6.0,7.0,7.0,7.0,8.0,4.0,Male,highly_educated,5.75
1266,17734.0,73.0,14.0,1.0,1.0,6.0,10.0,9.0,6.0,7.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,Male,highly_educated,6.5
1267,17735.0,41.0,14.0,1.0,1.0,7.0,9.0,8.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0,8.0,6.0,Male,highly_educated,6.25
1268,17736.0,58.0,17.0,1.0,1.0,3.0,5.0,6.0,3.0,3.0,3.0,4.0,6.0,7.0,7.0,9.0,7.0,Male,highly_educated,3.0
1269,17737.0,16.0,2.0,2.0,2.0,7.0,6.0,6.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,3.0,2.0,Female,lower_educated,7.25
1270,17738.0,65.0,9.0,1.0,1.0,5.0,5.0,6.0,7.0,6.0,5.0,5.0,5.0,6.0,5.0,7.0,7.0,Female,mid_educated,5.75
1271,17739.0,54.0,9.0,1.0,1.0,7.0,8.0,8.0,7.0,6.0,4.0,7.0,6.0,5.0,7.0,9.0,7.0,Male,mid_educated,6.0
1272,17740.0,56.0,10.0,8.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,3.0,0.0,5.0,2.0,0.0,0.0,Female,mid_educated,0.25
1273,17741.0,28.0,14.0,1.0,1.0,7.0,8.0,8.0,6.0,7.0,5.0,5.0,4.0,6.0,2.0,7.0,7.0,Female,highly_educated,6.25
1274,17742.0,57.0,10.0,1.0,1.0,7.0,9.0,8.0,7.0,6.0,7.0,8.0,9.0,9.0,8.0,9.0,9.0,Female,mid_educated,6.75
1275,17743.0,24.0,12.0,9.0,1.0,7.0,9.0,7.0,3.0,3.0,5.0,7.0,6.0,8.0,5.0,9.0,6.0,Male,highly_educated,4.5
1276,17744.0,53.0,14.0,1.0,1.0,7.0,8.0,8.0,5.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,5.0,Female,highly_educated,6.0
1277,17745.0,41.0,16.0,1.0,1.0,2.0,4.0,6.0,1.0,3.0,3.0,5.0,7.0,7.0,4.0,4.0,4.0,Female,highly_educated,2.25
1278,17746.0,49.0,16.0,1.0,1.0,6.0,7.0,7.0,6.0,6.0,5.0,5.0,8.0,8.0,5.0,7.0,6.0,Male,highly_educated,5.75
1279,17747.0,40.0,8.0,1.0,1.0,5.0,9.0,8.0,7.0,6.0,7.0,7.0,7.0,7.0,5.0,8.0,6.0,Male,mid_educated,6.25
1280,17748.0,56.0,16.0,1.0,1.0,9.0,10.0,9.0,7.0,7.0,6.0,8.0,8.0,8.0,6.0,8.0,5.0,Male,highly_educated,7.25
1281,17749.0,53.0,14.0,1.0,1.0,6.0,8.0,7.0,6.0,6.0,5.0,6.0,6.0,8.0,8.0,8.0,7.0,Female,highly_educated,5.75
1282,17750.0,67.0,3.0,8.0,1.0,5.0,7.0,7.0,7.0,6.0,5.0,6.0,8.0,8.0,5.0,9.0,8.0,Female,lower_educated,5.75
1283,17751.0,68.0,6.0,1.0,1.0,7.0,7.0,7.0,6.0,6.0,4.0,7.0,7.0,9.0,3.0,9.0,7.0,Female,mid_educated,5.75
1284,17752.0,73.0,17.0,6.0,1.0,5.0,9.0,8.0,3.0,3.0,3.0,6.0,3.0,8.0,4.0,9.0,4.0,Male,highly_educated,3.5
1285,17753.0,18.0,7.0,1.0,3.0,5.0,7.6,7.8,5.0,5.6,6.6,5.0,6.0,5.0,3.0,8.0,7.0,Female,mid_educated,5.55
1286,17754.0,68.0,3.0,6.0,1.0,7.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,8.0,7.0,8.0,7.0,Male,lower_educated,6.25
1287,17755.0,46.0,10.0,1.0,1.0,0.0,7.0,8.0,2.0,2.0,5.0,2.0,0.0,3.0,5.0,7.0,8.0,Female,mid_educated,2.25
1288,17756.0,54.0,10.0,8.0,1.0,4.0,5.0,7.0,4.0,5.0,3.0,7.0,8.0,7.0,7.0,8.0,7.0,Male,mid_educated,4.0
1289,17757.0,24.0,14.0,2.0,1.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,Male,highly_educated,7.25
1290,17758.0,59.0,16.0,1.0,1.0,8.0,9.0,9.0,6.0,7.0,7.0,8.0,9.0,8.0,7.0,8.0,9.0,Female,highly_educated,7.0
1291,17759.0,23.0,14.0,1.0,1.0,8.0,8.0,9.0,8.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,5.0,Male,highly_educated,7.75
1292,17760.0,80.0,3.0,6.0,1.0,5.0,5.0,7.0,5.0,6.0,5.0,4.0,8.0,8.0,6.0,8.0,6.0,Female,lower_educated,5.25
1293,17761.0,65.0,16.0,1.0,1.0,6.0,8.0,8.0,6.0,6.0,5.0,3.0,6.4,8.0,7.0,6.0,5.0,Male,highly_educated,5.75
1294,17762.0,46.0,15.0,1.0,1.0,7.0,8.0,8.0,5.0,4.0,5.0,7.0,9.0,8.0,8.0,10.0,6.0,Female,highly_educated,5.25
1295,17763.0,21.0,9.0,1.0,1.0,5.0,6.0,7.0,5.0,5.0,6.0,6.0,6.0,8.0,7.0,7.0,4.0,Male,mid_educated,5.25
1296,17764.0,21.0,2.0,2.0,2.0,7.0,8.0,8.0,5.0,6.0,7.0,7.0,5.0,7.0,6.0,7.0,9.0,Male,lower_educated,6.25
1297,17765.0,64.0,13.0,4.0,1.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,Male,highly_educated,7.75
1298,17766.0,59.0,9.0,9.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,6.0,7.0,4.0,8.0,2.0,Male,mid_educated,0.25
1299,17767.0,60.0,3.0,1.0,1.0,2.0,2.0,5.0,4.0,4.0,6.0,7.0,0.0,5.0,0.0,9.0,5.0,Female,lower_educated,4.0
1300,17768.0,20.0,4.0,2.0,3.0,6.0,6.0,6.0,5.0,5.0,7.0,7.0,6.0,6.0,7.0,6.0,5.0,Male,lower_educated,5.75
1301,17769.0,32.0,16.0,1.0,1.0,6.0,8.0,7.0,5.0,5.0,5.0,6.0,7.0,8.0,7.0,7.0,6.0,Male,highly_educated,5.25
1302,17770.0,64.0,2.0,5.0,2.0,8.0,8.0,9.0,6.0,9.0,9.0,9.0,7.0,5.0,8.0,0.0,3.0,Male,lower_educated,8.0
1303,17771.0,81.0,4.0,6.0,1.0,6.0,7.0,7.0,7.0,6.0,6.0,8.0,7.0,7.0,8.0,8.0,9.0,Male,lower_educated,6.25
1304,17772.0,81.0,3.0,6.0,1.0,3.0,6.0,9.0,0.0,6.0,0.0,7.0,6.0,7.0,7.0,10.0,6.0,Female,lower_educated,2.25
1305,17773.0,22.0,14.0,1.0,1.0,8.0,8.0,8.0,7.0,7.0,6.0,5.0,6.0,8.0,5.0,6.0,6.0,Female,highly_educated,7.0
1306,17774.0,62.0,10.0,1.0,1.0,4.0,8.0,9.0,5.0,5.0,3.0,7.0,5.0,7.0,7.0,9.0,4.0,Male,mid_educated,4.25
1307,17775.0,40.0,13.0,1.0,1.0,5.0,6.0,7.0,5.0,4.0,2.0,4.0,7.0,7.0,6.0,6.0,7.0,Female,highly_educated,4.0
1308,17776.0,55.0,17.0,1.0,1.0,7.0,7.0,6.0,5.0,5.0,5.0,7.0,5.0,6.0,5.0,9.0,8.0,Female,highly_educated,5.5
1309,17777.0,43.0,15.0,1.0,1.0,7.0,7.0,8.0,4.0,4.0,3.0,5.0,4.0,7.0,7.0,10.0,2.0,Male,highly_educated,4.5
1310,17778.0,54.0,14.0,3.0,1.0,3.0,5.0,7.0,4.6,4.8,7.0,6.0,8.0,8.0,9.0,9.0,7.0,Female,highly_educated,4.85
1311,17779.0,59.0,17.0,1.0,1.0,3.0,7.0,8.0,3.0,5.0,6.0,7.0,9.0,8.0,5.0,9.0,8.0,Male,highly_educated,4.25
1312,17780.0,49.0,10.0,1.0,1.0,8.0,4.0,8.0,6.0,5.0,4.0,8.0,5.0,6.0,6.0,8.0,6.0,Male,mid_educated,5.75
1313,17781.0,43.0,11.0,1.0,1.0,1.0,2.0,6.0,3.0,5.0,5.0,5.0,3.0,5.0,2.0,9.0,8.0,Female,mid_educated,3.5
1314,17782.0,41.0,9.0,1.0,1.0,2.0,5.0,8.0,3.0,3.0,2.0,5.4,5.0,7.0,4.0,7.0,3.0,Female,mid_educated,2.5
1315,17783.0,40.0,10.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,Female,mid_educated,5.0
1316,17784.0,77.0,3.0,9.0,1.0,4.0,8.0,7.0,5.0,3.0,3.0,6.0,7.0,7.0,6.0,6.0,4.0,Male,lower_educated,3.75
1317,17785.0,47.0,4.0,5.0,1.0,8.0,8.0,9.0,8.0,8.0,7.0,5.0,7.0,7.0,8.0,8.0,6.0,Female,lower_educated,7.75
1318,17786.0,77.0,3.0,8.0,1.0,5.0,8.0,8.0,4.0,4.0,3.8,6.4,6.0,8.0,6.0,9.0,7.0,Female,lower_educated,4.2
1319,17787.0,74.0,10.0,6.0,1.0,5.0,6.0,6.0,5.0,5.0,6.0,7.0,6.0,7.0,7.0,5.0,5.0,Female,mid_educated,5.25
1320,17788.0,50.0,17.0,3.0,1.0,10.0,10.0,9.0,8.0,8.0,8.0,7.0,8.0,7.0,3.0,7.0,8.0,Female,highly_educated,8.5
1321,17789.0,20.0,13.0,2.0,1.0,7.0,7.0,8.0,7.0,8.0,7.0,6.0,5.0,6.0,6.0,6.0,5.0,Female,highly_educated,7.25
1322,17790.0,45.0,3.0,1.0,2.0,7.0,1.0,3.0,5.0,6.0,6.0,0.0,4.0,9.0,0.0,5.0,5.0,Male,lower_educated,6.0
1323,17791.0,54.0,3.0,1.0,1.0,6.0,8.0,8.0,4.0,4.0,5.0,5.0,8.0,7.0,4.0,8.0,5.0,Female,lower_educated,4.75
1324,17792.0,81.0,2.0,6.0,1.0,5.0,5.0,4.0,6.0,5.0,4.0,4.0,8.0,8.0,5.0,10.0,6.0,Male,lower_educated,5.0
1325,17793.0,51.0,11.0,1.0,1.0,1.0,4.0,8.0,2.0,1.0,2.0,2.0,8.0,6.0,3.0,7.0,9.0,Female,mid_educated,1.5
1326,17794.0,62.0,14.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,3.0,5.0,6.0,6.0,Female,highly_educated,0.0
1327,17795.0,84.0,16.0,6.0,1.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,5.0,8.0,6.0,Male,highly_educated,6.5
1328,17796.0,62.0,14.0,1.0,1.0,4.0,8.0,9.0,2.0,3.0,2.0,6.0,8.0,8.0,7.0,8.0,3.0,Female,highly_educated,2.75
1329,17797.0,51.0,9.0,1.0,1.0,6.0,6.0,5.0,4.0,4.0,3.0,3.0,8.0,7.0,7.0,3.0,0.0,Male,mid_educated,4.25
1330,17798.0,72.0,17.0,6.0,2.0,6.0,6.0,9.0,5.0,4.0,5.0,6.0,7.0,8.0,6.0,7.0,5.0,Male,highly_educated,5.0
1331,17799.0,67.0,16.0,1.0,1.0,3.0,8.0,8.0,3.0,3.0,3.0,3.0,2.0,6.0,4.0,8.0,5.0,Male,highly_educated,3.0
1332,17800.0,64.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,7.0,7.0,5.0,8.0,10.0,10.0,8.0,8.0,Female,lower_educated,6.0
1333,17801.0,56.0,14.0,8.0,1.0,7.0,8.0,8.0,6.0,7.0,5.0,5.0,7.0,6.0,6.0,7.0,5.0,Female,highly_educated,6.25
1334,17802.0,20.0,9.0,1.0,2.0,0.0,2.0,4.0,3.0,2.0,5.0,6.0,4.0,5.0,5.0,6.0,7.0,Male,mid_educated,2.5
1335,17803.0,75.0,17.0,6.0,1.0,5.0,7.0,8.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,6.0,6.0,Male,highly_educated,4.5
1336,17804.0,29.0,17.0,1.0,1.0,8.0,9.0,9.0,7.0,5.0,7.0,7.0,8.0,8.0,7.0,7.0,4.0,Male,highly_educated,6.75
1337,17805.0,25.0,10.0,1.0,2.0,5.0,5.0,7.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,3.0,Male,mid_educated,5.25
1338,17806.0,62.0,3.0,1.0,1.0,4.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,Female,lower_educated,5.5
1339,17807.0,79.0,14.0,6.0,1.0,6.0,8.0,7.0,5.0,4.0,5.0,7.0,7.0,7.0,8.0,6.0,7.0,Male,highly_educated,5.0
1340,17808.0,19.0,6.0,2.0,3.0,5.0,5.0,7.0,4.0,4.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,Male,mid_educated,4.75
1341,17809.0,85.0,1.0,6.0,2.0,5.0,4.0,8.0,5.0,4.0,4.2,5.6,6.0,4.0,3.0,10.0,5.0,Male,lower_educated,4.55
1342,17810.0,54.0,9.0,1.0,1.0,3.0,8.0,9.0,4.0,5.0,5.0,7.0,2.0,5.0,5.0,6.0,6.0,Male,mid_educated,4.25
1343,17811.0,54.0,8.0,1.0,1.0,7.0,7.0,7.0,7.0,6.0,5.8,6.4,4.0,4.0,4.0,8.0,8.0,Female,mid_educated,6.45
1344,17812.0,26.0,17.0,1.0,2.0,2.0,5.0,7.0,3.0,3.0,3.0,4.0,3.0,7.0,4.0,2.0,2.0,Female,highly_educated,2.75
1345,17813.0,44.0,10.0,8.0,1.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,7.0,4.0,6.0,4.0,Female,mid_educated,5.75
1346,17814.0,69.0,13.0,6.0,1.0,7.0,8.0,8.0,6.0,6.0,5.0,5.0,8.0,8.0,6.0,8.0,7.0,Male,highly_educated,6.0
1347,17815.0,80.0,4.0,6.0,2.0,3.0,0.0,8.0,0.0,0.0,0.0,5.0,8.0,9.0,4.0,6.0,0.0,Male,lower_educated,0.75
1348,17816.0,39.0,16.0,1.0,1.0,6.0,5.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,8.0,7.0,Female,highly_educated,6.0
1349,17817.0,47.0,14.0,1.0,1.0,4.0,6.0,6.0,6.0,5.0,6.0,6.0,8.0,8.0,9.0,8.0,8.0,Female,highly_educated,5.25
1350,17818.0,39.0,16.0,1.0,2.0,4.0,7.0,7.0,5.0,3.0,5.8,5.0,6.0,6.0,3.0,6.0,3.0,Female,highly_educated,4.45
1351,17819.0,74.0,4.0,6.0,1.0,5.0,7.0,7.0,5.0,4.0,4.6,6.0,4.0,6.0,6.0,6.0,6.0,Female,lower_educated,4.65
1352,17820.0,80.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,4.8,6.4,5.0,8.0,5.0,5.0,5.0,Female,lower_educated,1.2
1353,17821.0,44.0,14.0,1.0,1.0,7.0,7.0,9.0,6.0,6.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,Female,highly_educated,6.5
1354,17822.0,45.0,10.0,1.0,1.0,5.0,4.0,7.0,4.0,5.0,5.0,7.0,8.0,9.0,9.0,8.0,7.0,Female,mid_educated,4.75
1355,17823.0,71.0,13.0,6.0,1.0,6.0,8.0,7.0,6.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,Male,highly_educated,6.5
1356,17824.0,23.0,17.0,1.0,1.0,6.0,5.0,6.0,4.0,4.0,6.0,7.0,2.0,4.0,4.0,7.0,7.0,Female,highly_educated,5.0
1357,17825.0,65.0,14.0,1.0,1.0,5.0,7.0,8.0,4.0,4.0,4.0,4.0,5.0,6.0,8.0,10.0,10.0,Male,highly_educated,4.25
1358,17826.0,67.0,17.0,6.0,1.0,5.0,7.0,7.0,6.0,5.0,5.0,6.0,8.0,7.0,6.0,9.0,9.0,Male,highly_educated,5.25
1359,17827.0,22.0,12.0,1.0,1.0,5.0,7.0,7.0,6.0,5.0,6.0,6.0,5.0,6.0,4.0,6.0,6.0,Male,highly_educated,5.5
1360,17828.0,52.0,17.0,1.0,1.0,8.0,8.0,6.0,6.0,4.0,7.0,7.0,7.0,6.0,3.0,6.0,8.0,Female,highly_educated,6.25
1361,17829.0,61.0,3.0,1.0,1.0,6.0,7.0,7.0,7.0,6.0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,Male,lower_educated,6.0
1362,17830.0,80.0,9.0,8.0,1.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,5.0,8.0,7.0,Female,mid_educated,6.75
1363,17831.0,40.0,17.0,1.0,1.0,8.0,9.0,9.0,5.0,6.0,8.0,6.0,8.0,8.0,6.0,8.0,7.0,Male,highly_educated,6.75
1364,17832.0,81.0,16.0,6.0,1.0,6.0,9.0,7.0,5.0,5.0,4.0,6.0,8.0,8.0,7.0,8.0,7.0,Male,highly_educated,5.0
1365,17833.0,42.0,10.0,1.0,1.0,6.0,8.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,Male,mid_educated,6.75
1366,17834.0,50.0,14.0,1.0,1.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,6.0,4.0,7.0,6.0,Female,highly_educated,4.75
1367,17835.0,54.0,14.0,1.0,1.0,7.0,6.0,9.0,7.0,7.0,5.0,8.0,7.0,7.0,3.0,8.0,8.0,Female,highly_educated,6.5
1368,17836.0,65.0,17.0,1.0,1.0,4.0,8.0,5.0,1.0,2.0,3.0,5.0,7.0,7.0,7.0,6.0,6.0,Male,highly_educated,2.5
1369,17837.0,38.0,11.0,1.0,1.0,3.0,1.0,5.0,2.0,3.0,3.0,7.0,3.0,5.0,2.0,8.0,6.0,Female,mid_educated,2.75
1370,17838.0,76.0,16.0,6.0,1.0,7.0,9.0,9.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,Male,highly_educated,7.0
1371,17839.0,17.0,4.0,2.0,3.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,4.0,7.0,5.0,6.0,6.0,Female,lower_educated,6.5
1372,17840.0,28.0,10.0,1.0,1.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,4.0,4.0,4.0,Female,mid_educated,5.75
1373,17841.0,53.0,13.0,1.0,1.0,7.0,9.0,9.0,6.0,6.0,4.0,6.0,4.0,7.0,5.0,8.0,3.0,Male,highly_educated,5.75
1374,17842.0,86.0,6.0,6.0,1.0,2.0,4.0,6.4,3.0,4.0,2.0,4.0,8.0,7.0,7.0,7.0,5.0,Female,mid_educated,2.75
1375,17843.0,34.0,17.0,1.0,1.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,6.0,7.0,8.0,Female,highly_educated,8.25
1376,17844.0,54.0,5.0,1.0,2.0,4.0,4.0,5.0,5.0,4.0,3.0,6.0,5.0,5.0,3.0,3.0,3.0,Male,lower_educated,4.0
1377,17845.0,77.0,10.0,6.0,1.0,0.0,5.0,4.0,4.0,4.0,1.0,6.0,5.0,7.0,8.0,5.0,4.0,Female,mid_educated,2.25
1378,17846.0,77.0,3.0,8.0,1.0,5.0,2.0,5.0,4.0,4.0,3.0,5.6,5.0,7.0,3.0,8.0,5.0,Female,lower_educated,4.0
1379,17847.0,34.0,17.0,1.0,1.0,7.0,7.0,9.0,7.0,6.0,7.0,8.0,8.0,8.0,7.0,3.0,5.0,Female,highly_educated,6.75
1380,17848.0,56.0,9.0,1.0,1.0,2.0,5.0,6.0,7.0,6.0,7.0,5.0,4.0,5.0,6.0,10.0,8.0,Female,mid_educated,5.5
1381,17849.0,38.0,17.0,1.0,1.0,4.0,7.0,2.0,2.0,4.0,1.0,2.0,8.0,7.0,4.0,9.0,4.0,Male,highly_educated,2.75
1382,17850.0,56.0,16.0,1.0,1.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,8.0,7.0,6.0,9.0,7.0,Female,highly_educated,6.25
1383,17851.0,35.0,9.0,3.0,1.0,4.0,7.0,8.0,4.0,4.0,5.0,5.0,7.0,8.0,8.0,7.0,5.0,Female,mid_educated,4.25
1384,17852.0,47.0,6.0,1.0,1.0,4.0,8.0,7.0,2.0,3.0,8.0,6.0,6.0,6.0,4.0,8.0,10.0,Male,mid_educated,4.25
1385,17853.0,24.0,14.0,4.0,1.0,3.0,5.0,8.0,4.0,5.0,4.0,7.0,9.0,8.0,5.0,6.0,2.0,Female,highly_educated,4.0
1386,17854.0,63.0,9.0,1.0,1.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,Female,mid_educated,4.0
1387,17855.0,30.0,10.0,8.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,6.0,4.0,Female,mid_educated,2.0
1388,17856.0,16.0,4.0,2.0,3.0,7.0,7.0,5.0,6.0,6.0,8.0,6.0,6.0,6.0,5.0,6.0,7.0,Male,lower_educated,6.75
1389,17857.0,20.0,14.0,2.0,1.0,5.0,6.2,6.0,5.6,6.0,6.4,6.0,5.0,7.0,6.0,7.0,4.0,Female,highly_educated,5.75
1390,17858.0,20.0,7.0,9.0,2.0,8.0,6.0,9.0,6.0,7.0,7.0,7.0,8.0,8.0,7.0,3.0,3.0,Male,mid_educated,7.0
1391,17859.0,32.0,17.0,1.0,1.0,7.0,7.0,9.0,7.0,7.0,8.0,7.0,7.0,9.0,4.0,5.0,5.0,Female,highly_educated,7.25
1392,17860.0,60.0,1.0,1.0,1.0,4.0,4.0,5.0,1.0,1.0,1.0,2.0,7.0,7.0,6.0,8.0,3.0,Male,lower_educated,1.75
1393,17861.0,36.0,18.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,Male,highly_educated,0.25
1394,17862.0,49.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,1.0,0.0,Male,lower_educated,0.0
1395,17863.0,46.0,14.0,1.0,1.0,1.0,7.0,8.0,3.0,3.0,1.0,8.0,3.0,4.0,2.0,2.0,3.0,Female,highly_educated,2.0
1396,17864.0,35.0,3.0,3.0,2.0,5.0,7.0,7.0,4.0,4.0,5.0,6.2,5.0,5.0,4.0,4.0,4.0,Male,lower_educated,4.5
1397,17865.0,46.0,16.0,1.0,1.0,5.0,6.0,7.0,4.0,4.0,0.0,4.0,3.0,5.0,4.0,8.0,6.0,Male,highly_educated,3.25
1398,17866.0,25.0,10.0,1.0,2.0,6.0,6.0,6.0,5.0,5.0,5.0,6.2,3.0,4.0,5.0,7.0,6.0,Female,mid_educated,5.25
